ServiceID,CustomerID,NumberOfReferrals,Offer,PhoneService,MultipleLines,InternetService,InternetType,OnlineSecurity,OnlineBackup,DeviceProtection Plan,Premium Tech Support,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod
S5390,3059-NGMXB,8,Offer D,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card
S5391,8652-YHIYU,0,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card
S5392,5278-PNYOX,0,None,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
S5393,3486-HOOGQ,3,Offer A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal
S5394,5061-PBXFW,3,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S5395,8630-FJLIB,0,Offer D,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S5396,3891-NLXJB,0,None,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,No,Two Year,Yes,Credit Card
S5397,4749-OJKQU,0,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S5398,0577-WHMEV,2,Offer D,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal
S5399,5453-AXEPF,7,Offer D,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S5400,3639-XJHKQ,0,Offer D,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S5401,3716-LRGXK,0,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
S5402,2263-SFSQZ,7,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card
S5403,9950-MTGYX,8,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card
S5404,3397-AVTKU,0,None,Yes,No,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
S5405,4825-FUREZ,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal
S5406,2672-OJQZP,0,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card
S5407,3134-DSHVC,0,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card
S5408,7821-DPRQE,2,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
S5409,2001-EWBQU,0,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal
S5410,6695-AMZUF,0,Offer A,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
S5411,8410-BGQXN,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card
S5412,1619-YWUBB,2,Offer A,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card
S5413,7611-YKYTC,1,Offer D,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S5414,0365-GXEZS,6,Offer D,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S5415,0082-OQIQY,0,None,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal
S5416,3606-SBKRY,0,None,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
S5417,0667-NSRGI,3,None,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card
S5418,6893-ODYYE,0,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card
S5419,8242-JSVBO,0,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S5420,9541-ZPSEA,8,Offer A,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Two Year,No,Credit Card
S5421,1139-WUOAH,0,None,No,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card
S5422,4693-VWVBO,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
S5423,6937-GCDGQ,1,Offer D,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal
S5424,0988-JRWWP,0,None,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S5425,5075-JSDKI,0,Offer B,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal
S5426,8644-XYTSV,1,Offer B,No,No,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S5427,3873-WOSBC,1,Offer A,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S5428,7465-ZZRVX,0,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
S5429,7975-JMZNT,1,Offer A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
S5430,7251-XFOIL,0,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card
S5431,4116-IQRFR,1,Offer E,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card
S5432,8259-DZLIZ,10,Offer B,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal
S5433,7853-WNZSY,0,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card
S5434,3120-FAZKD,7,Offer B,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal
S5435,8606-OEGQZ,0,Offer D,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S5436,0225-ZORZP,0,Offer E,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal
S5437,9489-JMTTN,1,Offer A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
S5438,0967-BMLBD,8,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card
S5439,2830-LEWOA,3,Offer B,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card
S5440,5006-MXVRN,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S5441,8327-WKMIE,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card
S5442,6917-FIJHC,8,Offer A,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card
S5443,7797-EJMDP,0,Offer E,Yes,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal
S5444,3530-VWVGU,2,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card
S5445,6368-NWMCE,0,None,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card
S5446,3633-CDBUW,0,None,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal
S5447,3956-MGXOG,0,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
S5448,9274-UARKJ,0,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S5449,4077-HWUYD,1,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
S5450,0103-CSITQ,10,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
S5451,8671-KKKOS,3,Offer B,No,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S5452,7305-ZWMAJ,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card
S5453,6578-KRMAW,0,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card
S5454,4860-IJUDE,0,None,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
S5455,9688-YGXVR,0,Offer B,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card
S5456,1945-XISKS,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S5457,5360-LJCNJ,4,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal
S5458,2607-FBDFF,0,None,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card
S5459,1100-DDVRV,1,None,No,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card
S5460,6728-WYQBC,0,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
S5461,7216-KAOID,8,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal
S5462,6145-NNPNO,0,Offer E,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S5463,5339-TJFEK,8,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal
S5464,2074-GUHPQ,0,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card
S5465,4625-XMOYM,8,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal
S5466,5827-MWCZK,4,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card
S5467,1385-TQOZW,0,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card
S5468,5914-XRFQB,0,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
S5469,4329-YPDDQ,0,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
S5470,4804-NCPET,3,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S5471,5944-UGLLK,0,Offer B,No,No,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card
S5472,7787-BNTZM,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
S5473,2252-ISRNH,9,Offer E,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal
S5474,9415-TPKRV,1,Offer E,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S5475,5322-TEUJK,5,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
S5476,1866-DIOQZ,10,None,No,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal
S5477,8375-KVTHK,1,None,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal
S5478,2697-NQBPF,0,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
S5479,3709-OIJEA,0,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal
S5480,1386-ZIKUV,0,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card
S5481,0599-XNYDO,0,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S5482,6377-WHAOX,5,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
S5483,6855-VLGOS,5,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal
S5484,8746-OQQRW,0,Offer E,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card
S5485,3181-MIZBN,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
S5486,7766-CLTIC,0,None,Yes,No,Yes,Cable,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card
S5487,5650-YLIBA,0,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S5488,0825-CPPQH,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S5489,9084-OAYKL,0,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S5490,6122-LJADA,7,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
S5491,2400-XIWIO,2,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
S5492,7569-NMZYQ,1,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
S5493,5201-USSQZ,1,None,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card
S5494,2105-PHWON,1,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card
S5495,1494-EJZDW,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S5496,8003-EWNDZ,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
S5497,1897-RCFUM,1,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card
S5498,9256-JTBNZ,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
S5499,2211-RMNHO,1,None,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
S5500,2432-TFSMK,0,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card
S5501,4929-ROART,0,None,Yes,Yes,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card
S5502,1834-ABKHQ,2,Offer B,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal
S5503,1741-WTPON,8,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
S5504,3932-IJWDZ,0,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
S5505,1240-HCBOH,0,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card
S5506,3594-KADLU,3,Offer E,No,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card
S5507,3796-ENZGF,2,None,Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,No,Two Year,No,Credit Card
S5508,1734-ZMNTZ,1,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S5509,2853-CWQFQ,0,None,Yes,No,Yes,Cable,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card
S5510,0813-TAXXS,0,None,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
S5511,2519-TWKFS,2,None,Yes,Yes,Yes,DSL,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card
S5512,0626-QXNGV,7,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card
S5513,6723-CEGQI,0,None,No,No,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card
S5514,4732-RRJZC,9,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card
S5515,9499-XPZXM,7,None,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal
S5516,4338-EYCER,4,None,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S5517,3007-FDPEA,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
S5518,8513-OLYGY,8,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
S5519,0311-QYWSS,0,None,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S5520,8705-DWKTI,0,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card
S5521,3680-CTHUH,0,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card
S5522,1202-KKGFU,4,Offer D,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S5523,6112-KTHFQ,0,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card
S5524,1852-XEMDW,0,Offer D,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card
S5525,1820-DJFPH,4,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal
S5526,9426-SXNHE,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
S5527,9068-FHQHD,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal
S5528,1269-FOYWN,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal
S5529,9895-VFOXH,0,None,No,No,Yes,DSL,No,No,No,No,No,No,Yes,No,Month-to-Month,No,Credit Card
S5530,1230-QAJDW,0,None,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card
S5531,5701-ZIKJE,0,Offer D,Yes,No,Yes,DSL,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card
S5532,5032-MIYKT,0,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card
S5533,7396-VJUZB,8,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card
S5534,9717-QEBGU,0,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S5535,5172-RKOCB,0,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
S5536,6509-TSGWN,1,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card
S5537,3178-CIFOT,0,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card
S5538,4530-NDRKU,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal
S5539,5985-TBABQ,0,Offer C,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card
S5540,9800-ONTFE,3,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S5541,6743-HHQPF,5,None,No,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card
S5542,8455-HIRAQ,0,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card
S5543,6616-AALSR,5,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card
S5544,9415-ZNBSX,3,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
S5545,4018-KJYUY,0,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card
S5546,3884-UEBXB,5,None,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal
S5547,8780-RSYYU,0,Offer C,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card
S5548,5537-UXXVS,0,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
S5549,1791-PQHBB,0,Offer E,Yes,No,Yes,Cable,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card
S5550,8701-DGLVH,0,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S5551,8741-LQOBK,9,None,No,No,Yes,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal
S5552,8082-GHXOP,0,Offer D,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card
S5553,0980-FEXWF,4,Offer C,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card
S5554,3011-WQKSZ,0,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
S5555,8218-FFJDS,6,None,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
S5556,9360-OMDZZ,0,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal
S5557,0345-XMMUG,6,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
S5558,2832-SCUCO,0,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
S5559,7036-ZZKBD,7,Offer C,Yes,No,Yes,Cable,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card
S5560,0265-PSUAE,10,Offer D,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal
S5561,0463-TXOAK,0,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card
S5562,0594-UFTUL,1,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card
S5563,9509-MPYOD,0,Offer C,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card
S5564,9128-CPXKI,0,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
S5565,0129-KPTWJ,9,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
S5566,5855-EIBDE,10,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card
S5567,5365-LLFYV,0,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
S5568,1928-BXYIV,0,Offer E,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
S5569,5760-FXFVO,0,Offer E,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
S5570,0961-ZWLVI,0,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card
S5571,5181-OABFK,7,None,Yes,No,Yes,Cable,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card
S5572,7816-VGHTO,7,Offer E,No,No,Yes,Cable,No,Yes,Yes,Yes,No,No,No,No,Two Year,No,Credit Card
S5573,5871-DGTXZ,0,Offer C,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card
S5574,7550-WIQVA,3,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
S5575,7544-ZVIKX,2,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
S5576,0016-QLJIS,3,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
S5577,7508-DQAKK,0,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
S5578,5176-OLSKT,5,Offer A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal
S5579,9356-AXGMP,9,Offer C,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
S5580,3556-BVQGL,2,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card
